Index,Date_2017,Hour,Throughput_2017,Week Number,Weekday,Date_2018,Throughput_2018,Date_2019,Throughput_2019
164,,12:00:00,,3,Tuesday,,,1/15/19,1
165,,14:00:00,,3,Tuesday,,,1/15/19,1
166,,17:00:00,,3,Tuesday,,,1/15/19,1
167,,18:00:00,,3,Tuesday,1/16/18,1,,
168,,19:00:00,,3,Tuesday,1/16/18,17,,
169,,20:00:00,,3,Tuesday,1/16/18,17,1/15/19,3
170,,21:00:00,,3,Tuesday,1/16/18,17,,
171,,7:00:00,,3,Wednesday,1/17/18,1,1/16/19,1
172,,8:00:00,,3,Wednesday,1/17/18,2,1/16/19,1
173,,9:00:00,,3,Wednesday,1/17/18,4,1/16/19,4
174,,11:00:00,,3,Wednesday,,,1/16/19,2
175,,12:00:00,,3,Wednesday,1/17/18,4,,
176,,14:00:00,,3,Wednesday,,,1/16/19,11
177,,16:00:00,,3,Wednesday,1/17/18,3,,
178,,17:00:00,,3,Wednesday,,,1/16/19,3
179,,18:00:00,,3,Wednesday,1/17/18,2,,
180,,20:00:00,,3,Wednesday,1/17/18,18,1/16/19,2
181,,21:00:00,,3,Wednesday,1/17/18,23,1/16/19,1
182,,6:00:00,,4,Friday,,,1/25/19,4
183,,9:00:00,,4,Friday,1/26/18,1,,
184,,11:00:00,,4,Friday,,,1/25/19,1
185,,12:00:00,,4,Friday,1/26/18,4,,
186,,13:00:00,,4,Friday,,,1/25/19,1
187,,14:00:00,,4,Friday,1/26/18,4,,
188,,15:00:00,,4,Friday,1/26/18,5,1/25/19,6
189,,18:00:00,,4,Friday,,,1/25/19,4
190,,19:00:00,,4,Friday,1/26/18,18,,
191,,21:00:00,,4,Friday,1/26/18,17,1/25/19,2
192,,7:00:00,,4,Monday,1/22/18,2,,
193,,9:00:00,,4,Monday,,,1/21/19,4
194,,11:00:00,,4,Monday,,,1/21/19,11
195,,12:00:00,,4,Monday,1/22/18,2,1/21/19,3
196,,14:00:00,,4,Monday,,,1/21/19,1
197,,15:00:00,,4,Monday,1/22/18,3,1/21/19,4
198,,16:00:00,,4,Monday,,,1/21/19,6
199,,17:00:00,,4,Monday,,,1/21/19,2
200,,18:00:00,,4,Monday,1/22/18,1,1/21/19,1
201,,20:00:00,,4,Monday,1/22/18,17,,
202,,5:00:00,,4,Saturday,,,1/26/19,6
203,,6:00:00,,4,Saturday,1/27/18,6,,
204,,9:00:00,,4,Saturday,1/27/18,1,1/26/19,1
205,,10:00:00,,4,Saturday,1/27/18,17,,
206,,11:00:00,,4,Saturday,,,1/26/19,2
207,,19:00:00,,4,Saturday,1/27/18,17,,
208,,20:00:00,,4,Saturday,,,1/26/19,6
209,,6:00:00,,4,Sunday,,,1/27/19,6
210,,7:00:00,,4,Sunday,,,1/27/19,7
211,,8:00:00,,4,Sunday,,,1/27/19,2
212,,9:00:00,,4,Sunday,,,1/27/19,3
213,,10:00:00,,4,Sunday,,,1/27/19,3
214,,13:00:00,,4,Sunday,,,1/27/19,1
215,,15:00:00,,4,Sunday,1/28/18,1,1/27/19,6
216,,16:00:00,,4,Sunday,1/28/18,2,,
217,,17:00:00,,4,Sunday,1/28/18,4,,
218,,18:00:00,,4,Sunday,1/28/18,17,,
219,,20:00:00,,4,Sunday,1/28/18,17,1/27/19,2
220,,21:00:00,,4,Sunday,1/28/18,17,1/27/19,6
221,,5:00:00,,4,Thursday,,,1/24/19,3
222,,7:00:00,,4,Thursday,,,1/24/19,4
223,,8:00:00,,4,Thursday,,,1/24/19,7
224,,9:00:00,,4,Thursday,1/25/18,2,,
225,,11:00:00,,4,Thursday,,,1/24/19,8
226,,12:00:00,,4,Thursday,,,1/24/19,2
227,,13:00:00,,4,Thursday,,,1/24/19,1
228,,14:00:00,,4,Thursday,,,1/24/19,4
229,,15:00:00,,4,Thursday,1/25/18,5,1/24/19,3
230,,19:00:00,,4,Thursday,1/25/18,17,,
231,,20:00:00,,4,Thursday,1/25/18,17,,
232,,21:00:00,,4,Thursday,1/25/18,17,1/24/19,8
233,,7:00:00,,4,Tuesday,,,1/22/19,2
234,,8:00:00,,4,Tuesday,1/23/18,2,1/22/19,2
235,,9:00:00,,4,Tuesday,,,1/22/19,2
236,,10:00:00,,4,Tuesday,1/23/18,3,,
237,,11:00:00,,4,Tuesday,1/23/18,1,1/22/19,4
238,,12:00:00,,4,Tuesday,,,1/22/19,1
239,,13:00:00,,4,Tuesday,1/23/18,2,,
240,,15:00:00,,4,Tuesday,1/23/18,4,,
241,,19:00:00,,4,Tuesday,1/23/18,17,,
242,,20:00:00,,4,Tuesday,1/23/18,18,1/22/19,2
243,,21:00:00,,4,Tuesday,1/23/18,17,1/22/19,13
244,,6:00:00,,4,Wednesday,,,1/23/19,1
245,,7:00:00,,4,Wednesday,,,1/23/19,6
246,,8:00:00,,4,Wednesday,,,1/23/19,5
247,,9:00:00,,4,Wednesday,1/24/18,5,1/23/19,2
248,,10:00:00,,4,Wednesday,1/24/18,4,1/23/19,5
249,,11:00:00,,4,Wednesday,1/24/18,1,1/23/19,7
250,,14:00:00,,4,Wednesday,,,1/23/19,1
251,,15:00:00,,4,Wednesday,1/24/18,1,,
252,,16:00:00,,4,Wednesday,,,1/23/19,2
253,,18:00:00,,4,Wednesday,,,1/23/19,1
254,,19:00:00,,4,Wednesday,,,1/23/19,1
255,,20:00:00,,4,Wednesday,1/24/18,19,1/23/19,1
256,,21:00:00,,4,Wednesday,1/24/18,19,,
257,,5:00:00,,5,Friday,2/2/18,2,,
258,,7:00:00,,5,Friday,,,2/1/19,3
259,,8:00:00,,5,Friday,2/2/18,2,2/1/19,7
260,,9:00:00,,5,Friday,2/2/18,1,2/1/19,2
261,,10:00:00,,5,Friday,,,2/1/19,4
262,,12:00:00,,5,Friday,,,2/1/19,5
263,,13:00:00,,5,Friday,,,2/1/19,1
264,,14:00:00,,5,Friday,2/2/18,3,,
265,,20:00:00,,5,Friday,,,2/1/19,4
266,,21:00:00,,5,Friday,2/2/18,16,2/1/19,2
267,,7:00:00,,5,Monday,1/29/18,1,1/28/19,10
268,,9:00:00,,5,Monday,,,1/28/19,4
269,,11:00:00,,5,Monday,,,1/28/19,6
270,,12:00:00,,5,Monday,,,1/28/19,3
271,,13:00:00,,5,Monday,1/29/18,1,,
272,,14:00:00,,5,Monday,1/29/18,2,,
273,,15:00:00,,5,Monday,,,1/28/19,3
274,,17:00:00,,5,Monday,,,1/28/19,3
275,,20:00:00,,5,Monday,1/29/18,18,1/28/19,1
276,,21:00:00,,5,Monday,1/29/18,17,1/28/19,2
277,,6:00:00,,5,Saturday,2/3/18,1,,
278,,7:00:00,,5,Saturday,,,2/2/19,1
279,,8:00:00,,5,Saturday,,,2/2/19,4
280,,10:00:00,,5,Saturday,2/3/18,17,,
281,,11:00:00,,5,Saturday,,,2/2/19,2
282,,14:00:00,,5,Saturday,2/3/18,8,2/2/19,1
283,,19:00:00,,5,Saturday,2/3/18,20,,
284,,20:00:00,,5,Saturday,,,2/2/19,2
285,,21:00:00,,5,Saturday,2/3/18,17,2/2/19,1
286,,6:00:00,,5,Sunday,,,2/3/19,2
287,,7:00:00,,5,Sunday,2/4/18,1,2/3/19,2
288,,8:00:00,,5,Sunday,2/4/18,2,2/3/19,1
289,,10:00:00,,5,Sunday,2/4/18,2,,
290,,12:00:00,,5,Sunday,2/4/18,1,2/3/19,2
291,,13:00:00,,5,Sunday,,,2/3/19,1
292,,16:00:00,,5,Sunday,,,2/3/19,2
293,,17:00:00,,5,Sunday,,,2/3/19,1
294,,18:00:00,,5,Sunday,2/4/18,17,,
295,,20:00:00,,5,Sunday,2/4/18,17,,
296,,21:00:00,,5,Sunday,,,2/3/19,6
297,,7:00:00,,5,Thursday,,,1/31/19,5
298,,8:00:00,,5,Thursday,2/1/18,2,,
299,,10:00:00,,5,Thursday,2/1/18,7,1/31/19,2
300,,12:00:00,,5,Thursday,,,1/31/19,1
301,,14:00:00,,5,Thursday,2/1/18,1,1/31/19,3
302,,16:00:00,,5,Thursday,,,1/31/19,1
303,,17:00:00,,5,Thursday,2/1/18,4,1/31/19,6
304,,19:00:00,,5,Thursday,2/1/18,17,1/31/19,3
305,,20:00:00,,5,Thursday,2/1/18,21,,
306,,21:00:00,,5,Thursday,2/1/18,17,1/31/19,4
307,,10:00:00,,5,Tuesday,,,1/29/19,1
308,,11:00:00,,5,Tuesday,1/30/18,2,1/29/19,4
309,,12:00:00,,5,Tuesday,,,1/29/19,4
310,,13:00:00,,5,Tuesday,,,1/29/19,1
311,,14:00:00,,5,Tuesday,1/30/18,5,1/29/19,7
312,,16:00:00,,5,Tuesday,,,1/29/19,7
313,,17:00:00,,5,Tuesday,1/30/18,1,,
314,,19:00:00,,5,Tuesday,1/30/18,17,,
315,,20:00:00,,5,Tuesday,1/30/18,17,1/29/19,5
316,,21:00:00,,5,Tuesday,1/30/18,17,1/29/19,3
317,,6:00:00,,5,Wednesday,,,1/30/19,1
318,,8:00:00,,5,Wednesday,,,1/30/19,5
319,,10:00:00,,5,Wednesday,,,1/30/19,3
320,,11:00:00,,5,Wednesday,1/31/18,1,,
321,,13:00:00,,5,Wednesday,,,1/30/19,1
322,,15:00:00,,5,Wednesday,,,1/30/19,5
323,,16:00:00,,5,Wednesday,,,1/30/19,1
324,,18:00:00,,5,Wednesday,,,1/30/19,2
325,,20:00:00,,5,Wednesday,,,1/30/19,3
326,,21:00:00,,5,Wednesday,,,1/30/19,5
327,,6:00:00,,6,Friday,2/9/18,2,2/8/19,3
328,,7:00:00,,6,Friday,,,2/8/19,3
329,,8:00:00,,6,Friday,,,2/8/19,3
330,,9:00:00,,6,Friday,2/9/18,2,2/8/19,8
331,,10:00:00,,6,Friday,,,2/8/19,3
332,,11:00:00,,6,Friday,,,2/8/19,3
333,,14:00:00,,6,Friday,2/9/18,0,,
334,,15:00:00,,6,Friday,2/9/18,1,2/8/19,2
335,,16:00:00,,6,Friday,,,2/8/19,1
336,,17:00:00,,6,Friday,2/9/18,3,2/8/19,2
337,,18:00:00,,6,Friday,,,2/8/19,1
338,,21:00:00,,6,Friday,2/9/18,18,2/8/19,4
339,,6:00:00,,6,Monday,,,2/4/19,5
340,,7:00:00,,6,Monday,,,2/4/19,1
341,,8:00:00,,6,Monday,,,2/4/19,1
342,,9:00:00,,6,Monday,,,2/4/19,2
343,,10:00:00,,6,Monday,2/5/18,4,2/4/19,4
344,,11:00:00,,6,Monday,,,2/4/19,1
345,,12:00:00,,6,Monday,,,2/4/19,1
346,,14:00:00,,6,Monday,2/5/18,1,2/4/19,4
347,,15:00:00,,6,Monday,,,2/4/19,3
348,,17:00:00,,6,Monday,,,2/4/19,3
349,,18:00:00,,6,Monday,2/5/18,1,,
350,,20:00:00,,6,Monday,2/5/18,18,2/4/19,18
351,,21:00:00,,6,Monday,2/5/18,18,,
352,,6:00:00,,6,Saturday,,,2/9/19,6
353,,8:00:00,,6,Saturday,,,2/9/19,11
354,,10:00:00,,6,Saturday,2/10/18,17,,
355,,12:00:00,,6,Saturday,,,2/9/19,3
356,,14:00:00,,6,Saturday,2/10/18,1,2/9/19,5
357,,15:00:00,,6,Saturday,2/10/18,1,2/9/19,2
358,,17:00:00,,6,Saturday,,,2/9/19,2
359,,19:00:00,,6,Saturday,2/10/18,3,,
360,,20:00:00,,6,Saturday,,,2/9/19,3
361,,21:00:00,,6,Saturday,2/10/18,18,2/9/19,2
362,,6:00:00,,6,Sunday,,,2/10/19,1
363,,7:00:00,,6,Sunday,,,2/10/19,3
364,,8:00:00,,6,Sunday,,,2/10/19,2
365,,9:00:00,,6,Sunday,2/11/18,3,,
366,,10:00:00,,6,Sunday,,,2/10/19,2
367,,11:00:00,,6,Sunday,,,2/10/19,1
368,,12:00:00,,6,Sunday,,,2/10/19,1
369,,13:00:00,,6,Sunday,,,2/10/19,2
370,,14:00:00,,6,Sunday,,,2/10/19,7
371,,15:00:00,,6,Sunday,,,2/10/19,7
372,,19:00:00,,6,Sunday,2/11/18,17,,
373,,21:00:00,,6,Sunday,2/11/18,18,2/10/19,6
374,,6:00:00,,6,Thursday,2/8/18,1,,
375,,7:00:00,,6,Thursday,,,2/7/19,2
376,,8:00:00,,6,Thursday,,,2/7/19,6
377,,9:00:00,,6,Thursday,,,2/7/19,4
378,,10:00:00,,6,Thursday,2/8/18,1,2/7/19,4
379,,12:00:00,,6,Thursday,,,2/7/19,4
380,,13:00:00,,6,Thursday,2/8/18,1,,
381,,14:00:00,,6,Thursday,,,2/7/19,2
382,,15:00:00,,6,Thursday,,,2/7/19,2
383,,16:00:00,,6,Thursday,,,2/7/19,5
384,,17:00:00,,6,Thursday,,,2/7/19,5
385,,20:00:00,,6,Thursday,,,2/7/19,9
386,,5:00:00,,6,Tuesday,2/6/18,1,,
387,,7:00:00,,6,Tuesday,2/6/18,2,2/5/19,1
388,,8:00:00,,6,Tuesday,,,2/5/19,7
389,,9:00:00,,6,Tuesday,2/6/18,3,,
390,,10:00:00,,6,Tuesday,,,2/5/19,2
391,,11:00:00,,6,Tuesday,,,2/5/19,2
392,,14:00:00,,6,Tuesday,2/6/18,2,2/5/19,6
393,,15:00:00,,6,Tuesday,2/6/18,2,2/5/19,1
394,,19:00:00,,6,Tuesday,2/6/18,16,,
395,,21:00:00,,6,Tuesday,2/6/18,17,2/5/19,9
396,,6:00:00,,6,Wednesday,2/7/18,1,2/6/19,2
397,,7:00:00,,6,Wednesday,,,2/6/19,2
398,,8:00:00,,6,Wednesday,,,2/6/19,2
399,,9:00:00,,6,Wednesday,2/7/18,17,2/6/19,2
400,,10:00:00,,6,Wednesday,,,2/6/19,2
401,,11:00:00,,6,Wednesday,,,2/6/19,3
402,,12:00:00,,6,Wednesday,,,2/6/19,2
403,,13:00:00,,6,Wednesday,,,2/6/19,3
404,,16:00:00,,6,Wednesday,,,2/6/19,2
405,,17:00:00,,6,Wednesday,,,2/6/19,2
406,,18:00:00,,6,Wednesday,,,2/6/19,3
407,,19:00:00,,6,Wednesday,,,2/6/19,2
408,,20:00:00,,6,Wednesday,2/7/18,19,2/6/19,2
409,,5:00:00,,7,Friday,,,2/15/19,1
410,,6:00:00,,7,Friday,2/16/18,15,2/15/19,2
411,,7:00:00,,7,Friday,,,2/15/19,6
412,,9:00:00,,7,Friday,,,2/15/19,9
413,,10:00:00,,7,Friday,,,2/15/19,8
414,,11:00:00,,7,Friday,2/16/18,10,2/15/19,3
415,,13:00:00,,7,Friday,2/16/18,3,2/15/19,7
416,,14:00:00,,7,Friday,,,2/15/19,1
417,,15:00:00,,7,Friday,2/16/18,2,2/15/19,4
418,,17:00:00,,7,Friday,2/16/18,3,,
419,,20:00:00,,7,Friday,,,2/15/19,1
420,,21:00:00,,7,Friday,2/16/18,17,,
421,,4:00:00,,7,Monday,,,2/11/19,1
422,,6:00:00,,7,Monday,,,2/11/19,3
423,,8:00:00,,7,Monday,,,2/11/19,2
424,,9:00:00,,7,Monday,,,2/11/19,3
425,,10:00:00,,7,Monday,,,2/11/19,17
426,,11:00:00,,7,Monday,,,2/11/19,1
427,,13:00:00,,7,Monday,,,2/11/19,1
428,,14:00:00,,7,Monday,,,2/11/19,6
429,,15:00:00,,7,Monday,2/12/18,9,2/11/19,9
430,,16:00:00,,7,Monday,,,2/11/19,1
431,,20:00:00,,7,Monday,2/12/18,17,,
432,,21:00:00,,7,Monday,2/12/18,17,,
433,,6:00:00,,7,Saturday,,,2/16/19,5
434,,7:00:00,,7,Saturday,,,2/16/19,8
435,,8:00:00,,7,Saturday,2/17/18,9,,
436,,9:00:00,,7,Saturday,,,2/16/19,1
437,,10:00:00,,7,Saturday,2/17/18,28,,
438,,11:00:00,,7,Saturday,,,2/16/19,2
439,,14:00:00,,7,Saturday,2/17/18,2,2/16/19,2
440,,15:00:00,,7,Saturday,,,2/16/19,1
441,,16:00:00,,7,Saturday,2/17/18,2,2/16/19,2
442,,19:00:00,,7,Saturday,2/17/18,17,,
443,,20:00:00,,7,Saturday,,,2/16/19,3
444,,21:00:00,,7,Saturday,2/17/18,17,2/16/19,1
445,,7:00:00,,7,Sunday,,,2/17/19,4
446,,9:00:00,,7,Sunday,,,2/17/19,1
447,,10:00:00,,7,Sunday,,,2/17/19,7
448,,12:00:00,,7,Sunday,,,2/17/19,3
449,,14:00:00,,7,Sunday,2/18/18,2,2/17/19,9
450,,15:00:00,,7,Sunday,,,2/17/19,1
451,,19:00:00,,7,Sunday,2/18/18,17,,
452,,20:00:00,,7,Sunday,2/18/18,18,2/17/19,2
453,,7:00:00,,7,Thursday,2/15/18,2,,
454,,8:00:00,,7,Thursday,,,2/14/19,4
455,,9:00:00,,7,Thursday,,,2/14/19,4
456,,10:00:00,,7,Thursday,2/15/18,1,,
457,,12:00:00,,7,Thursday,,,2/14/19,4
458,,13:00:00,,7,Thursday,2/15/18,2,,
459,,14:00:00,,7,Thursday,,,2/14/19,2
460,,15:00:00,,7,Thursday,2/15/18,1,2/14/19,7
461,,16:00:00,,7,Thursday,,,2/14/19,1
462,,17:00:00,,7,Thursday,2/15/18,4,2/14/19,5
463,,18:00:00,,7,Thursday,,,2/14/19,3
464,,19:00:00,,7,Thursday,2/15/18,17,,
465,,20:00:00,,7,Thursday,2/15/18,17,2/14/19,2
466,,21:00:00,,7,Thursday,2/15/18,20,2/14/19,5
467,,8:00:00,,7,Tuesday,2/13/18,3,,
468,,12:00:00,,7,Tuesday,2/13/18,5,2/12/19,4
469,,14:00:00,,7,Tuesday,2/13/18,1,2/12/19,4
470,,15:00:00,,7,Tuesday,2/13/18,5,2/12/19,7
471,,16:00:00,,7,Tuesday,2/13/18,4,,
472,,17:00:00,,7,Tuesday,,,2/12/19,9
473,,19:00:00,,7,Tuesday,2/13/18,17,2/12/19,1
474,,20:00:00,,7,Tuesday,2/13/18,17,,
475,,21:00:00,,7,Tuesday,,,2/12/19,4
476,,7:00:00,,7,Wednesday,,,2/13/19,7
477,,9:00:00,,7,Wednesday,,,2/13/19,1
478,,10:00:00,,7,Wednesday,2/14/18,17,,
479,,11:00:00,,7,Wednesday,,,2/13/19,2
480,,12:00:00,,7,Wednesday,2/14/18,1,2/13/19,5
481,,13:00:00,,7,Wednesday,,,2/13/19,1
482,,14:00:00,,7,Wednesday,2/14/18,1,2/13/19,2
483,,15:00:00,,7,Wednesday,,,2/13/19,1
484,,18:00:00,,7,Wednesday,2/14/18,1,,
485,,20:00:00,,7,Wednesday,2/14/18,20,,
486,,21:00:00,,7,Wednesday,,,2/13/19,2
487,,4:00:00,,8,Friday,2/23/18,1,,
488,,5:00:00,,8,Friday,,,2/22/19,2
489,,7:00:00,,8,Friday,2/23/18,5,,
490,,8:00:00,,8,Friday,2/23/18,2,2/22/19,4
491,,9:00:00,,8,Friday,2/23/18,2,,
492,,11:00:00,,8,Friday,2/23/18,2,,
493,,12:00:00,,8,Friday,2/23/18,4,2/22/19,6
494,,13:00:00,,8,Friday,,,2/22/19,2
495,,14:00:00,,8,Friday,,,2/22/19,1
496,,15:00:00,,8,Friday,,,2/22/19,6
497,,16:00:00,,8,Friday,,,2/22/19,2
498,,18:00:00,,8,Friday,,,2/22/19,5
499,,21:00:00,,8,Friday,2/23/18,20,2/22/19,5
500,,5:00:00,,8,Monday,2/19/18,4,,
501,,7:00:00,,8,Monday,2/19/18,5,,
502,,8:00:00,,8,Monday,2/19/18,1,,
503,,9:00:00,,8,Monday,,,2/18/19,6
504,,10:00:00,,8,Monday,2/19/18,4,2/18/19,3
505,,11:00:00,,8,Monday,2/19/18,5,,
506,,12:00:00,,8,Monday,,,2/18/19,2
507,,14:00:00,,8,Monday,2/19/18,2,2/18/19,1
508,,16:00:00,,8,Monday,,,2/18/19,4
509,,17:00:00,,8,Monday,,,2/18/19,6
510,,18:00:00,,8,Monday,2/19/18,1,,
511,,19:00:00,,8,Monday,,,2/18/19,2
512,,20:00:00,,8,Monday,2/19/18,25,2/18/19,10
513,,21:00:00,,8,Monday,2/19/18,28,,
514,,8:00:00,,8,Saturday,2/24/18,2,2/23/19,4
515,,9:00:00,,8,Saturday,,,2/23/19,10
516,,10:00:00,,8,Saturday,2/24/18,16,2/23/19,3
517,,13:00:00,,8,Saturday,,,2/23/19,1
518,,14:00:00,,8,Saturday,2/24/18,1,2/23/19,2
519,,17:00:00,,8,Saturday,,,2/23/19,1
520,,19:00:00,,8,Saturday,2/24/18,17,,
521,,21:00:00,,8,Saturday,2/24/18,19,,
522,,5:00:00,,8,Sunday,2/25/18,1,,
523,,7:00:00,,8,Sunday,2/25/18,2,,
524,,8:00:00,,8,Sunday,,,2/24/19,4
525,,9:00:00,,8,Sunday,2/25/18,4,2/24/19,4
526,,11:00:00,,8,Sunday,,,2/24/19,6
527,,13:00:00,,8,Sunday,,,2/24/19,1
528,,14:00:00,,8,Sunday,2/25/18,3,2/24/19,1
529,,15:00:00,,8,Sunday,2/25/18,2,2/24/19,3
530,,16:00:00,,8,Sunday,2/25/18,1,,
531,,17:00:00,,8,Sunday,2/25/18,2,,
532,,18:00:00,,8,Sunday,,,2/24/19,3
533,,20:00:00,,8,Sunday,,,2/24/19,5
534,,21:00:00,,8,Sunday,,,2/24/19,3
535,,6:00:00,,8,Thursday,2/22/18,2,,
536,,7:00:00,,8,Thursday,2/22/18,4,2/21/19,1
537,,8:00:00,,8,Thursday,,,2/21/19,1
538,,12:00:00,,8,Thursday,,,2/21/19,1
539,,13:00:00,,8,Thursday,,,2/21/19,6
540,,14:00:00,,8,Thursday,,,2/21/19,5
541,,15:00:00,,8,Thursday,,,2/21/19,2
542,,16:00:00,,8,Thursday,,,2/21/19,1
543,,17:00:00,,8,Thursday,,,2/21/19,4
544,,19:00:00,,8,Thursday,2/22/18,17,,
545,,20:00:00,,8,Thursday,2/22/18,17,,
546,,21:00:00,,8,Thursday,2/22/18,17,2/21/19,2
547,,6:00:00,,8,Tuesday,2/20/18,2,,
548,,7:00:00,,8,Tuesday,,,2/19/19,3
549,,8:00:00,,8,Tuesday,2/20/18,4,2/19/19,2
550,,9:00:00,,8,Tuesday,,,2/19/19,3
551,,10:00:00,,8,Tuesday,2/20/18,1,,
552,,12:00:00,,8,Tuesday,,,2/19/19,6
553,,13:00:00,,8,Tuesday,,,2/19/19,6
554,,14:00:00,,8,Tuesday,2/20/18,2,,
555,,15:00:00,,8,Tuesday,2/20/18,2,2/19/19,1
556,,17:00:00,,8,Tuesday,,,2/19/19,1
557,,19:00:00,,8,Tuesday,2/20/18,17,,
558,,20:00:00,,8,Tuesday,2/20/18,1,,
559,,21:00:00,,8,Tuesday,2/20/18,18,2/19/19,2
560,,5:00:00,,8,Wednesday,,,2/20/19,1
561,,7:00:00,,8,Wednesday,,,2/20/19,3
562,,8:00:00,,8,Wednesday,,,2/20/19,4
563,,9:00:00,,8,Wednesday,2/21/18,4,2/20/19,3
564,,10:00:00,,8,Wednesday,2/21/18,17,,
565,,11:00:00,,8,Wednesday,,,2/20/19,2
566,,12:00:00,,8,Wednesday,,,2/20/19,1
567,,13:00:00,,8,Wednesday,,,2/20/19,1
568,,14:00:00,,8,Wednesday,,,2/20/19,5
569,,15:00:00,,8,Wednesday,,,2/20/19,3
570,,16:00:00,,8,Wednesday,,,2/20/19,2
571,,17:00:00,,8,Wednesday,2/21/18,1,,
572,,20:00:00,,8,Wednesday,2/21/18,17,,
573,,21:00:00,,8,Wednesday,2/21/18,2,2/20/19,1
574,,5:00:00,,9,Friday,,,3/1/19,2
575,,6:00:00,,9,Friday,,,3/1/19,2
576,,7:00:00,,9,Friday,,,3/1/19,5
577,,8:00:00,,9,Friday,,,3/1/19,5
578,,9:00:00,,9,Friday,,,3/1/19,7
579,,10:00:00,,9,Friday,3/2/18,5,3/1/19,1
580,,12:00:00,,9,Friday,,,3/1/19,4
581,,15:00:00,,9,Friday,3/2/18,1,3/1/19,4
582,,16:00:00,,9,Friday,,,3/1/19,3
583,,20:00:00,,9,Friday,3/2/18,2,3/1/19,6
584,,21:00:00,,9,Friday,3/2/18,2,3/1/19,1
585,,5:00:00,,9,Monday,2/26/18,1,,
586,,7:00:00,,9,Monday,,,2/25/19,2
587,,9:00:00,,9,Monday,,,2/25/19,2
588,,10:00:00,,9,Monday,,,2/25/19,11
589,,12:00:00,,9,Monday,,,2/25/19,5
590,,13:00:00,,9,Monday,,,2/25/19,2
591,,14:00:00,,9,Monday,2/26/18,10,2/25/19,5
592,,15:00:00,,9,Monday,,,2/25/19,2
593,,16:00:00,,9,Monday,2/26/18,2,2/25/19,1
594,,17:00:00,,9,Monday,,,2/25/19,5
595,,20:00:00,,9,Monday,2/26/18,17,,
596,,21:00:00,,9,Monday,2/26/18,5,2/25/19,10
597,,5:00:00,,9,Saturday,,,3/2/19,2
598,,8:00:00,,9,Saturday,,,3/2/19,1
599,,9:00:00,,9,Saturday,,,3/2/19,8
600,,10:00:00,,9,Saturday,3/3/18,1,3/2/19,1
601,,11:00:00,,9,Saturday,,,3/2/19,11
602,,12:00:00,,9,Saturday,,,3/2/19,1
603,,13:00:00,,9,Saturday,3/3/18,1,3/2/19,1
604,,14:00:00,,9,Saturday,,,3/2/19,11
605,,17:00:00,,9,Saturday,3/3/18,6,,
606,,18:00:00,,9,Saturday,3/3/18,2,,
607,,20:00:00,,9,Saturday,,,3/2/19,3
608,,21:00:00,,9,Saturday,3/3/18,7,3/2/19,2
609,,7:00:00,,9,Sunday,,,3/3/19,2
610,,8:00:00,,9,Sunday,,,3/3/19,5
611,,9:00:00,,9,Sunday,,,3/3/19,1
612,,10:00:00,,9,Sunday,3/4/18,1,,
613,,12:00:00,,9,Sunday,3/4/18,1,,
614,,13:00:00,,9,Sunday,,,3/3/19,2
615,,14:00:00,,9,Sunday,3/4/18,2,3/3/19,2
616,,15:00:00,,9,Sunday,,,3/3/19,1
617,,16:00:00,,9,Sunday,,,3/3/19,1
618,,17:00:00,,9,Sunday,3/4/18,1,,
619,,18:00:00,,9,Sunday,,,3/3/19,3
620,,19:00:00,,9,Sunday,3/4/18,4,,
621,,20:00:00,,9,Sunday,3/4/18,1,3/3/19,1
622,,21:00:00,,9,Sunday,,,3/3/19,2
623,,7:00:00,,9,Thursday,3/1/18,4,2/28/19,5
624,,8:00:00,,9,Thursday,3/1/18,1,2/28/19,3
625,,9:00:00,,9,Thursday,3/1/18,2,2/28/19,3
626,,11:00:00,,9,Thursday,3/1/18,2,,
627,,12:00:00,,9,Thursday,3/1/18,1,,
628,,13:00:00,,9,Thursday,3/1/18,3,,
629,,14:00:00,,9,Thursday,3/1/18,7,2/28/19,8
630,,15:00:00,,9,Thursday,3/1/18,1,,
631,,16:00:00,,9,Thursday,3/1/18,1,2/28/19,1
632,,17:00:00,,9,Thursday,3/1/18,5,,
633,,20:00:00,,9,Thursday,,,2/28/19,2
634,,21:00:00,,9,Thursday,3/1/18,5,2/28/19,3
635,,7:00:00,,9,Tuesday,2/27/18,2,,
636,,8:00:00,,9,Tuesday,,,2/26/19,1
637,,9:00:00,,9,Tuesday,,,2/26/19,5
638,,10:00:00,,9,Tuesday,,,2/26/19,7
639,,11:00:00,,9,Tuesday,,,2/26/19,1
640,,14:00:00,,9,Tuesday,2/27/18,2,2/26/19,2
641,,15:00:00,,9,Tuesday,2/27/18,2,2/26/19,5
642,,16:00:00,,9,Tuesday,,,2/26/19,1
643,,19:00:00,,9,Tuesday,2/27/18,17,,
644,,20:00:00,,9,Tuesday,,,2/26/19,5
645,,21:00:00,,9,Tuesday,2/27/18,20,2/26/19,2
646,,7:00:00,,9,Wednesday,,,2/27/19,12
647,,8:00:00,,9,Wednesday,2/28/18,4,2/27/19,3
648,,9:00:00,,9,Wednesday,2/28/18,17,2/27/19,1
649,,10:00:00,,9,Wednesday,,,2/27/19,2
650,,12:00:00,,9,Wednesday,2/28/18,2,2/27/19,2
